,age,c_charge_degree,score_text,sex,priors_count,African-American,Asian,Caucasian,Hispanic,Native American,Other
3385,58,0,1,1,2,0,0,1,0,0,0
3386,31,0,0,1,6,1,0,0,0,0,0
3387,23,1,1,1,1,1,0,0,0,0,0
3388,23,0,1,0,0,1,0,0,0,0,0
3389,31,0,0,1,17,0,0,1,0,0,0
3390,33,0,1,1,0,0,0,0,0,0,1
3391,57,0,1,1,6,0,0,1,0,0,0
3392,31,1,1,0,0,0,0,1,0,0,0
3393,57,0,1,1,19,1,0,0,0,0,0
3394,57,1,1,1,12,0,0,1,0,0,0
3395,29,1,1,1,6,1,0,0,0,0,0
3396,30,1,1,1,0,1,0,0,0,0,0
3397,45,0,1,1,11,1,0,0,0,0,0
3398,42,0,1,1,0,0,0,1,0,0,0
3399,48,0,1,1,7,0,0,0,0,0,1
3400,29,0,0,1,12,1,0,0,0,0,0
3401,28,0,1,0,0,0,0,1,0,0,0
3402,25,1,1,1,1,1,0,0,0,0,0
3403,34,1,1,0,3,0,0,1,0,0,0
3404,27,0,1,1,0,1,0,0,0,0,0
3405,39,0,1,1,4,1,0,0,0,0,0
3406,27,0,1,1,4,1,0,0,0,0,0
3407,30,0,0,1,7,0,0,1,0,0,0
3408,31,1,0,1,15,1,0,0,0,0,0
3409,20,1,0,1,1,1,0,0,0,0,0
3410,26,0,0,1,2,0,0,1,0,0,0
3411,34,0,1,1,0,0,0,1,0,0,0
3412,27,1,1,1,0,0,0,1,0,0,0
3413,29,0,1,1,4,1,0,0,0,0,0
3414,27,0,1,1,7,1,0,0,0,0,0
3415,24,0,0,0,0,0,0,1,0,0,0
3416,29,0,1,1,0,1,0,0,0,0,0
3417,20,0,1,1,0,0,0,1,0,0,0
3418,23,0,1,0,0,0,0,1,0,0,0
3419,48,1,1,0,0,1,0,0,0,0,0
3420,34,1,1,1,0,1,0,0,0,0,0
3421,46,1,1,1,1,1,0,0,0,0,0
3422,41,0,1,0,3,0,0,1,0,0,0
3423,26,0,1,1,3,1,0,0,0,0,0
3424,37,0,0,1,11,1,0,0,0,0,0
3425,22,0,1,0,2,0,0,1,0,0,0
3426,32,0,1,1,7,1,0,0,0,0,0
3427,44,1,1,1,0,1,0,0,0,0,0
3428,60,1,1,1,3,1,0,0,0,0,0
3429,49,0,1,1,0,0,0,1,0,0,0
3430,30,1,1,1,10,1,0,0,0,0,0
3431,52,0,1,1,0,0,0,1,0,0,0
3432,34,0,0,1,0,1,0,0,0,0,0
3433,55,0,1,1,5,1,0,0,0,0,0
3434,33,1,1,1,0,1,0,0,0,0,0
3435,22,0,1,1,0,1,0,0,0,0,0
3436,27,1,1,0,0,1,0,0,0,0,0
3437,20,0,1,1,0,1,0,0,0,0,0
3438,33,0,1,1,0,0,0,1,0,0,0
3439,26,1,1,1,0,1,0,0,0,0,0
3440,29,1,1,1,0,1,0,0,0,0,0
3441,32,1,1,1,1,1,0,0,0,0,0
3442,37,1,1,1,4,0,0,1,0,0,0
3443,31,0,0,1,15,1,0,0,0,0,0
3444,29,0,0,1,6,1,0,0,0,0,0
3445,31,0,1,1,6,1,0,0,0,0,0
3446,36,0,1,0,2,0,0,1,0,0,0
3447,37,0,1,0,1,1,0,0,0,0,0
3448,34,1,1,1,5,0,0,1,0,0,0
3449,20,1,1,1,1,0,0,1,0,0,0
3450,24,0,0,1,8,0,0,1,0,0,0
3451,29,1,0,1,8,1,0,0,0,0,0
3452,45,0,1,0,1,1,0,0,0,0,0
3453,34,0,1,1,2,0,0,1,0,0,0
3454,70,1,1,1,0,1,0,0,0,0,0
3455,23,0,0,1,4,1,0,0,0,0,0
3456,27,1,1,1,5,0,0,1,0,0,0
3457,44,0,1,1,6,0,0,1,0,0,0
3458,26,1,1,1,0,1,0,0,0,0,0
3459,23,1,1,0,2,0,0,1,0,0,0
3460,27,0,0,1,3,1,0,0,0,0,0
3461,46,0,1,0,1,0,0,1,0,0,0
3462,27,0,1,0,1,1,0,0,0,0,0
3463,45,0,1,1,7,0,0,1,0,0,0
3464,42,1,1,1,1,1,0,0,0,0,0
3465,24,1,1,0,3,0,0,1,0,0,0
3466,20,0,0,1,2,1,0,0,0,0,0
3467,49,0,1,1,3,0,0,1,0,0,0
3468,29,0,1,1,0,0,0,0,1,0,0
3469,52,0,1,0,1,0,0,1,0,0,0
3470,37,1,1,1,4,0,0,0,1,0,0
3471,26,1,1,1,1,1,0,0,0,0,0
3472,53,0,1,1,15,1,0,0,0,0,0
3473,47,0,1,1,1,0,0,0,1,0,0
3474,38,1,0,1,0,1,0,0,0,0,0
3475,25,0,1,1,1,1,0,0,0,0,0
3476,21,0,0,1,1,1,0,0,0,0,0
3477,48,1,1,1,0,1,0,0,0,0,0
3478,24,0,1,0,0,0,0,0,0,0,1
3479,22,0,1,1,0,1,0,0,0,0,0
3480,38,1,1,1,2,0,0,1,0,0,0
3481,23,0,1,1,0,0,0,0,0,0,1
3482,54,1,1,1,2,0,0,0,0,0,1
3483,24,0,1,1,1,0,0,0,1,0,0
3484,44,1,1,0,0,0,0,1,0,0,0
3485,64,1,1,1,0,0,0,1,0,0,0
3486,38,1,1,1,5,0,0,1,0,0,0
3487,45,1,1,0,0,0,0,0,0,0,1
3488,49,0,1,1,1,1,0,0,0,0,0
3489,33,1,1,1,0,0,1,0,0,0,0
3490,44,0,1,1,2,0,0,0,1,0,0
3491,51,0,1,1,3,1,0,0,0,0,0
3492,50,0,1,1,0,1,0,0,0,0,0
3493,33,1,1,1,2,0,0,1,0,0,0
3494,54,1,1,0,0,0,0,1,0,0,0
3495,28,0,1,1,3,0,0,0,1,0,0
3496,42,1,1,1,17,1,0,0,0,0,0
3497,34,0,1,1,3,0,0,1,0,0,0
3498,38,0,1,1,2,0,0,1,0,0,0
3499,21,0,0,1,1,1,0,0,0,0,0
3500,33,0,1,1,5,1,0,0,0,0,0
3501,32,1,1,1,9,1,0,0,0,0,0
3502,45,1,1,1,1,0,0,1,0,0,0
3503,30,0,0,1,1,0,0,1,0,0,0
3504,29,0,0,0,0,1,0,0,0,0,0
3505,51,1,1,0,0,0,0,1,0,0,0
3506,28,0,1,0,0,1,0,0,0,0,0
3507,27,0,1,1,1,0,0,1,0,0,0
3508,28,0,0,1,16,0,0,0,1,0,0
3509,30,0,1,0,0,1,0,0,0,0,0
3510,32,1,1,1,0,1,0,0,0,0,0
3511,27,0,1,1,5,0,0,1,0,0,0
3512,21,0,1,1,1,0,0,0,1,0,0
3513,21,0,1,1,0,1,0,0,0,0,0
3514,34,0,1,0,0,0,0,1,0,0,0
3515,24,0,0,1,7,1,0,0,0,0,0
3516,32,1,1,1,0,0,0,1,0,0,0
3517,38,0,1,0,5,0,0,1,0,0,0
3518,56,1,1,1,3,1,0,0,0,0,0
3519,44,1,1,0,0,1,0,0,0,0,0
3520,31,1,1,1,1,1,0,0,0,0,0
3521,25,0,1,0,6,0,0,1,0,0,0
3522,20,1,1,0,0,1,0,0,0,0,0
3523,35,1,1,1,1,1,0,0,0,0,0
3524,33,0,1,1,1,1,0,0,0,0,0
3525,24,1,1,1,0,1,0,0,0,0,0
3526,40,1,1,0,2,0,0,0,1,0,0
3527,27,0,0,1,9,1,0,0,0,0,0
3528,38,0,1,1,9,1,0,0,0,0,0
3529,20,0,1,1,0,0,0,1,0,0,0
3530,30,0,1,1,9,1,0,0,0,0,0
3531,36,0,1,1,9,0,0,1,0,0,0
3532,23,1,0,1,2,1,0,0,0,0,0
3533,39,0,0,1,21,1,0,0,0,0,0
3534,29,0,1,1,3,0,0,1,0,0,0
3535,58,1,1,1,2,0,0,1,0,0,0
3536,23,0,1,1,2,0,0,0,1,0,0
3537,23,1,0,1,3,0,0,1,0,0,0
3538,68,0,1,0,5,1,0,0,0,0,0
3539,26,1,1,0,2,0,0,1,0,0,0
3540,51,0,1,1,0,1,0,0,0,0,0
3541,25,1,1,1,0,1,0,0,0,0,0
3542,40,0,0,1,5,1,0,0,0,0,0
3543,51,0,1,1,14,1,0,0,0,0,0
3544,27,1,1,1,2,1,0,0,0,0,0
3545,49,1,1,1,11,1,0,0,0,0,0
3546,36,1,1,1,0,0,0,0,0,0,1
3547,20,0,1,1,0,1,0,0,0,0,0
3548,21,0,0,1,2,1,0,0,0,0,0
3549,31,0,1,0,0,1,0,0,0,0,0
3550,57,1,1,1,0,1,0,0,0,0,0
3551,61,0,1,0,8,0,0,1,0,0,0
3552,35,0,1,1,3,0,0,0,1,0,0
3553,54,0,1,1,3,1,0,0,0,0,0
3554,39,0,1,1,0,0,0,1,0,0,0
3555,24,0,1,1,1,1,0,0,0,0,0
3556,29,0,1,0,0,0,0,0,1,0,0
3557,48,0,0,1,8,1,0,0,0,0,0
3558,30,1,1,1,6,1,0,0,0,0,0
3559,26,0,0,1,10,1,0,0,0,0,0
3560,37,0,0,1,12,1,0,0,0,0,0
3561,26,0,1,1,4,1,0,0,0,0,0
3562,29,1,0,1,7,1,0,0,0,0,0
3563,26,1,1,1,1,1,0,0,0,0,0
3564,60,0,1,1,2,1,0,0,0,0,0
3565,27,0,1,1,2,0,0,1,0,0,0
3566,22,0,1,1,1,0,0,1,0,0,0
3567,28,0,1,1,3,1,0,0,0,0,0
3568,33,0,1,1,13,1,0,0,0,0,0
3569,28,0,1,1,2,1,0,0,0,0,0
3570,55,1,1,1,0,0,0,1,0,0,0
3571,21,0,0,1,6,1,0,0,0,0,0
3572,28,0,1,1,2,0,0,0,1,0,0
3573,22,1,1,0,0,0,0,0,1,0,0
3574,29,0,1,0,6,0,0,1,0,0,0
3575,24,1,0,1,2,1,0,0,0,0,0
3576,50,0,1,1,12,1,0,0,0,0,0
3577,24,1,1,1,1,1,0,0,0,0,0
3578,47,0,1,1,1,1,0,0,0,0,0
3579,54,0,1,1,6,0,0,1,0,0,0
3580,42,1,1,0,0,0,0,1,0,0,0
3581,35,0,1,1,5,0,0,1,0,0,0
3582,30,0,1,1,0,1,0,0,0,0,0
3583,53,0,1,1,1,0,0,1,0,0,0
3584,31,1,1,0,2,1,0,0,0,0,0
3585,31,0,1,1,0,1,0,0,0,0,0
3586,23,0,0,1,4,0,0,0,0,0,1
3587,47,0,1,1,9,1,0,0,0,0,0
3588,24,1,0,1,9,1,0,0,0,0,0
3589,22,0,0,0,2,1,0,0,0,0,0
3590,45,1,1,1,1,0,0,0,1,0,0
3591,30,0,1,0,2,1,0,0,0,0,0
3592,30,1,0,1,5,0,0,0,0,0,1
3593,43,1,0,0,22,0,0,1,0,0,0
3594,50,1,1,1,0,1,0,0,0,0,0
3595,24,0,1,0,2,0,0,0,0,0,1
3596,42,0,1,0,3,0,0,1,0,0,0
3597,29,0,1,0,1,0,0,1,0,0,0
3598,31,1,1,1,0,0,0,0,1,0,0
3599,25,0,0,1,5,1,0,0,0,0,0
3600,36,0,1,1,4,1,0,0,0,0,0
3601,24,1,1,1,1,1,0,0,0,0,0
3602,28,0,1,1,5,0,0,1,0,0,0
3603,31,1,1,1,0,0,0,1,0,0,0
3604,23,0,1,1,0,1,0,0,0,0,0
3605,29,1,1,1,4,0,0,1,0,0,0
3606,51,1,1,1,11,1,0,0,0,0,0
3607,34,0,1,1,1,1,0,0,0,0,0
3608,29,0,1,1,12,1,0,0,0,0,0
3609,39,0,0,1,13,1,0,0,0,0,0
3610,36,1,1,0,0,0,0,0,1,0,0
3611,59,1,1,1,15,1,0,0,0,0,0
3612,23,0,0,1,3,1,0,0,0,0,0
3613,31,0,0,1,15,1,0,0,0,0,0
3614,53,1,1,1,0,0,0,1,0,0,0
3615,34,0,1,1,12,1,0,0,0,0,0
3616,63,0,1,0,1,1,0,0,0,0,0
3617,21,0,1,1,0,0,0,0,0,0,1
3618,21,0,1,0,0,1,0,0,0,0,0
3619,47,0,0,1,28,0,0,1,0,0,0
3620,34,0,1,1,7,1,0,0,0,0,0
3621,58,0,1,1,4,0,0,1,0,0,0
3622,40,0,1,0,4,0,0,0,1,0,0
3623,36,0,0,1,16,1,0,0,0,0,0
3624,23,1,1,0,0,1,0,0,0,0,0
3625,34,0,1,1,5,1,0,0,0,0,0
3626,56,0,1,1,13,0,0,1,0,0,0
3627,52,0,1,0,0,0,0,1,0,0,0
3628,56,0,1,1,0,1,0,0,0,0,0
3629,37,1,1,0,0,1,0,0,0,0,0
3630,50,1,1,0,0,0,0,1,0,0,0
3631,25,0,1,1,1,1,0,0,0,0,0
3632,22,0,1,1,0,1,0,0,0,0,0
3633,43,1,1,0,0,0,0,1,0,0,0
3634,30,1,1,1,1,0,0,1,0,0,0
3635,29,0,1,1,0,0,1,0,0,0,0
3636,24,0,1,1,0,0,0,1,0,0,0
3637,29,1,0,1,7,1,0,0,0,0,0
3638,24,0,1,0,0,0,0,1,0,0,0
3639,74,0,1,0,0,1,0,0,0,0,0
3640,27,1,1,1,8,1,0,0,0,0,0
3641,37,0,1,1,1,0,0,0,1,0,0
3642,29,0,1,1,5,0,0,1,0,0,0
3643,35,0,1,0,5,1,0,0,0,0,0
3644,29,1,1,1,1,1,0,0,0,0,0
3645,36,0,1,1,1,0,0,1,0,0,0
3646,26,0,1,1,2,0,0,1,0,0,0
3647,26,0,1,0,1,1,0,0,0,0,0
3648,39,0,1,0,11,0,0,1,0,0,0
3649,22,0,1,1,3,1,0,0,0,0,0
3650,28,0,1,1,0,0,0,1,0,0,0
3651,51,0,1,1,1,0,0,1,0,0,0
3652,35,1,1,0,0,0,0,0,1,0,0
3653,23,1,1,0,0,1,0,0,0,0,0
3654,29,0,1,1,6,1,0,0,0,0,0
3655,20,0,1,1,0,0,0,0,0,0,1
3656,24,1,0,1,1,1,0,0,0,0,0
3657,23,1,1,0,2,0,0,0,1,0,0
3658,33,0,1,0,5,1,0,0,0,0,0
3659,21,0,1,1,1,0,0,1,0,0,0
3660,59,1,1,1,3,0,0,1,0,0,0
3661,26,0,1,1,4,0,0,1,0,0,0
3662,38,0,1,1,2,0,0,0,0,0,1
3663,28,0,0,1,2,0,0,0,1,0,0
3664,23,0,1,1,2,0,0,0,1,0,0
3665,21,0,1,1,1,1,0,0,0,0,0
3666,52,1,1,1,0,1,0,0,0,0,0
3667,56,0,1,1,12,1,0,0,0,0,0
3668,40,1,1,1,1,0,0,1,0,0,0
3669,48,1,1,0,8,0,0,1,0,0,0
3670,26,0,1,0,0,1,0,0,0,0,0
3671,66,0,1,1,1,0,0,1,0,0,0
3672,54,0,1,0,6,1,0,0,0,0,0
3673,31,1,1,1,4,0,0,1,0,0,0
3674,34,0,1,1,0,0,0,1,0,0,0
3675,25,0,0,1,9,1,0,0,0,0,0
3676,47,0,1,1,2,0,0,1,0,0,0
3677,51,0,0,1,12,1,0,0,0,0,0
3678,25,0,1,1,1,0,0,1,0,0,0
3679,25,0,1,1,0,0,0,0,0,0,1
3680,31,0,1,0,2,1,0,0,0,0,0
3681,36,0,1,1,1,0,0,1,0,0,0
3682,49,1,1,1,0,0,0,1,0,0,0
3683,31,0,1,1,0,1,0,0,0,0,0
3684,30,0,1,1,1,0,0,1,0,0,0
3685,29,0,0,1,3,1,0,0,0,0,0
3686,53,0,1,0,6,0,0,1,0,0,0
3687,21,0,0,1,1,1,0,0,0,0,0
3688,21,0,1,1,0,1,0,0,0,0,0
3689,27,0,1,0,1,1,0,0,0,0,0
3690,65,0,1,0,0,1,0,0,0,0,0
3691,59,1,1,0,0,0,0,1,0,0,0
3692,59,1,1,1,0,1,0,0,0,0,0
3693,24,1,1,1,0,1,0,0,0,0,0
3694,40,0,1,1,0,1,0,0,0,0,0
3695,51,0,1,1,0,1,0,0,0,0,0
3696,34,0,0,1,10,1,0,0,0,0,0
3697,30,0,1,1,1,0,0,0,1,0,0
3698,52,0,1,1,1,1,0,0,0,0,0
3699,38,0,1,1,2,1,0,0,0,0,0
3700,22,0,0,0,0,1,0,0,0,0,0
3701,43,0,1,1,0,1,0,0,0,0,0
3702,32,0,0,1,5,0,0,1,0,0,0
3703,55,0,1,1,0,1,0,0,0,0,0
3704,26,0,1,1,2,1,0,0,0,0,0
3705,23,1,1,1,1,0,0,1,0,0,0
3706,47,0,1,0,0,0,0,0,0,0,1
3707,28,1,1,1,1,0,0,1,0,0,0
3708,27,0,1,1,0,0,0,0,1,0,0
3709,61,0,1,1,2,0,0,0,1,0,0
3710,26,0,1,1,0,1,0,0,0,0,0
3711,28,1,1,0,1,0,0,1,0,0,0
3712,43,0,1,1,0,1,0,0,0,0,0
3713,33,1,1,1,21,1,0,0,0,0,0
3714,21,1,1,1,0,0,0,1,0,0,0
3715,32,1,1,0,0,0,0,1,0,0,0
3716,22,0,1,1,1,1,0,0,0,0,0
3717,51,0,1,1,3,1,0,0,0,0,0
3718,20,0,0,1,2,1,0,0,0,0,0
3719,35,0,1,1,2,0,0,1,0,0,0
3720,37,0,1,0,3,1,0,0,0,0,0
3721,28,1,1,1,0,1,0,0,0,0,0
3722,41,1,1,1,3,0,0,1,0,0,0
3723,24,1,0,1,0,1,0,0,0,0,0
3724,33,1,1,0,3,1,0,0,0,0,0
3725,30,0,1,0,4,0,0,1,0,0,0
3726,20,0,1,1,1,1,0,0,0,0,0
3727,42,0,1,0,1,1,0,0,0,0,0
3728,40,0,1,0,15,1,0,0,0,0,0
3729,39,0,1,1,0,1,0,0,0,0,0
3730,21,0,1,1,0,1,0,0,0,0,0
3731,39,0,1,1,2,0,0,1,0,0,0
3732,24,0,1,1,0,0,0,1,0,0,0
3733,41,0,1,1,0,1,0,0,0,0,0
3734,39,0,1,1,1,1,0,0,0,0,0
3735,24,0,0,0,3,1,0,0,0,0,0
3736,24,0,1,0,1,1,0,0,0,0,0
3737,29,1,1,1,0,1,0,0,0,0,0
3738,25,1,1,1,2,0,0,1,0,0,0
3739,23,0,1,0,0,0,0,1,0,0,0
3740,22,0,0,1,1,1,0,0,0,0,0
3741,26,1,1,0,4,0,0,0,0,0,1
3742,26,1,0,1,3,1,0,0,0,0,0
3743,24,1,1,0,3,1,0,0,0,0,0
3744,44,1,1,1,0,1,0,0,0,0,0
3745,36,0,1,1,1,0,0,1,0,0,0
3746,39,0,0,1,10,0,0,1,0,0,0
3747,42,0,1,1,0,0,0,1,0,0,0
3748,45,1,1,1,1,0,0,1,0,0,0
3749,25,0,0,1,7,1,0,0,0,0,0
3750,33,0,1,1,0,0,0,1,0,0,0
3751,25,1,1,1,0,0,0,1,0,0,0
3752,32,0,1,1,5,1,0,0,0,0,0
3753,23,0,1,1,0,1,0,0,0,0,0
3754,39,1,1,1,0,0,0,1,0,0,0
3755,27,0,0,1,12,1,0,0,0,0,0
3756,35,1,1,0,4,0,0,1,0,0,0
3757,38,1,1,0,0,1,0,0,0,0,0
3758,30,0,1,1,4,1,0,0,0,0,0
3759,30,0,1,1,1,0,0,1,0,0,0
3760,30,1,0,0,0,0,0,1,0,0,0
3761,26,0,0,1,18,1,0,0,0,0,0
3762,31,0,1,1,2,1,0,0,0,0,0
3763,34,0,1,1,0,0,0,0,0,0,1
3764,25,1,1,0,0,1,0,0,0,0,0
3765,26,0,1,0,1,0,0,1,0,0,0
3766,38,0,1,1,2,1,0,0,0,0,0
3767,37,1,1,0,0,1,0,0,0,0,0
3768,34,1,1,1,3,0,0,1,0,0,0
3769,38,0,1,0,0,0,0,0,1,0,0
3770,31,1,1,0,0,1,0,0,0,0,0
3771,29,1,1,0,0,0,0,1,0,0,0
3772,20,0,0,1,1,0,0,1,0,0,0
3773,22,0,1,1,0,1,0,0,0,0,0
3774,51,1,1,0,0,0,0,0,1,0,0
3775,24,1,1,1,2,1,0,0,0,0,0
3776,47,0,0,1,0,1,0,0,0,0,0
3777,36,0,1,0,1,1,0,0,0,0,0
3778,21,1,1,1,1,1,0,0,0,0,0
3779,25,1,0,1,3,1,0,0,0,0,0
3780,23,0,0,1,5,1,0,0,0,0,0
3781,23,1,1,1,0,0,0,0,0,0,1
3782,24,1,0,0,0,0,0,1,0,0,0
3783,35,0,1,1,2,0,0,1,0,0,0
3784,23,1,1,0,0,0,0,0,1,0,0
3785,19,1,1,0,0,1,0,0,0,0,0
3786,32,0,1,1,0,0,0,1,0,0,0
3787,39,1,1,0,0,0,0,1,0,0,0
3788,30,0,0,1,12,1,0,0,0,0,0
3789,33,0,1,1,2,1,0,0,0,0,0
3790,36,1,1,0,0,0,0,1,0,0,0
3791,29,0,0,1,8,1,0,0,0,0,0
3792,40,0,1,0,0,0,0,1,0,0,0
3793,53,0,1,1,4,1,0,0,0,0,0
3794,28,1,1,0,0,0,0,1,0,0,0
3795,38,1,1,1,2,0,0,0,1,0,0
3796,27,0,0,1,9,1,0,0,0,0,0
3797,55,0,1,1,0,0,0,1,0,0,0
3798,22,1,1,1,1,1,0,0,0,0,0
3799,34,0,1,0,1,1,0,0,0,0,0
3800,55,1,1,1,1,0,0,1,0,0,0
3801,24,0,0,1,2,0,0,0,1,0,0
3802,47,1,0,0,21,1,0,0,0,0,0
3803,41,1,1,1,0,0,0,0,0,0,1
3804,41,0,1,1,0,0,0,0,1,0,0
3805,61,0,1,1,12,1,0,0,0,0,0
3806,57,0,1,1,3,1,0,0,0,0,0
3807,38,1,1,0,2,0,0,1,0,0,0
3808,25,0,1,1,13,0,0,1,0,0,0
3809,23,0,1,1,0,1,0,0,0,0,0
3810,23,0,1,1,3,0,0,1,0,0,0
3811,20,0,1,1,0,1,0,0,0,0,0
3812,44,0,0,1,1,0,0,1,0,0,0
3813,38,1,1,0,1,0,0,1,0,0,0
3814,56,0,1,1,5,1,0,0,0,0,0
3815,43,0,1,1,2,0,0,1,0,0,0
3816,22,0,1,1,0,1,0,0,0,0,0
3817,32,0,1,1,0,0,0,0,0,0,1
3818,29,0,1,1,0,1,0,0,0,0,0
3819,22,0,0,1,1,1,0,0,0,0,0
3820,23,0,0,1,3,1,0,0,0,0,0
3821,24,0,1,1,1,0,0,1,0,0,0
3822,45,1,1,1,0,0,0,0,0,0,1
3823,21,0,0,1,2,1,0,0,0,0,0
3824,29,1,1,0,0,1,0,0,0,0,0
3825,51,1,1,0,0,0,0,1,0,0,0
3826,36,1,1,1,2,0,0,0,1,0,0
3827,25,0,1,1,1,1,0,0,0,0,0
3828,46,0,1,1,13,0,0,0,1,0,0
3829,62,0,0,1,22,1,0,0,0,0,0
3830,25,0,1,1,0,1,0,0,0,0,0
3831,27,0,1,1,2,0,0,1,0,0,0
3832,22,0,0,0,3,0,0,1,0,0,0
3833,37,0,1,1,1,0,0,0,1,0,0
3834,21,0,1,1,0,0,0,1,0,0,0
3835,39,0,1,0,2,0,0,1,0,0,0
3836,43,0,1,1,8,1,0,0,0,0,0
3837,22,1,1,1,0,1,0,0,0,0,0
3838,28,0,1,0,4,1,0,0,0,0,0
3839,43,0,0,1,0,0,0,1,0,0,0
3840,27,0,0,1,7,0,0,1,0,0,0
3841,27,0,1,1,0,0,0,0,0,0,1
3842,31,0,1,1,1,0,0,1,0,0,0
3843,28,1,1,0,0,1,0,0,0,0,0
3844,58,1,1,1,3,0,0,1,0,0,0
3845,22,0,1,1,0,0,0,1,0,0,0
3846,31,0,1,1,5,1,0,0,0,0,0
3847,33,0,1,1,0,1,0,0,0,0,0
3848,26,1,0,1,6,1,0,0,0,0,0
3849,23,1,1,0,1,1,0,0,0,0,0
3850,32,0,0,1,11,0,0,1,0,0,0
3851,22,0,0,1,0,0,0,1,0,0,0
3852,35,0,1,0,2,1,0,0,0,0,0
3853,47,0,1,1,1,0,0,1,0,0,0
3854,35,0,1,1,2,0,0,0,1,0,0
3855,29,0,0,1,17,1,0,0,0,0,0
3856,54,1,1,0,1,0,0,1,0,0,0
3857,29,0,0,1,0,0,0,1,0,0,0
3858,28,1,1,0,0,0,0,0,0,0,1
3859,51,0,0,1,17,1,0,0,0,0,0
3860,36,1,1,0,0,1,0,0,0,0,0
3861,35,1,1,1,3,0,0,1,0,0,0
3862,20,0,1,1,1,1,0,0,0,0,0
3863,25,0,1,1,0,1,0,0,0,0,0
3864,29,1,1,1,2,1,0,0,0,0,0
3865,31,0,0,1,0,0,0,0,1,0,0
3866,39,1,1,1,0,0,0,1,0,0,0
3867,30,0,1,1,1,1,0,0,0,0,0
3868,23,0,1,0,0,1,0,0,0,0,0
3869,23,0,1,0,1,1,0,0,0,0,0
3870,37,1,1,0,0,0,0,0,1,0,0
3871,30,0,1,1,21,1,0,0,0,0,0
3872,33,0,0,1,18,1,0,0,0,0,0
3873,20,1,1,1,0,0,0,0,1,0,0
3874,30,0,1,1,9,1,0,0,0,0,0
3875,23,0,1,1,1,1,0,0,0,0,0
3876,27,0,1,0,0,1,0,0,0,0,0
3877,38,1,1,1,10,1,0,0,0,0,0
3878,42,0,1,1,1,1,0,0,0,0,0
3879,31,0,1,1,0,1,0,0,0,0,0
3880,23,0,0,1,2,1,0,0,0,0,0
3881,31,0,1,1,1,0,0,1,0,0,0
3882,43,1,1,1,1,1,0,0,0,0,0
3883,39,0,1,1,0,0,0,1,0,0,0
3884,31,1,1,1,0,1,0,0,0,0,0
3885,22,0,1,1,3,0,0,1,0,0,0
3886,33,0,1,0,0,1,0,0,0,0,0
3887,23,0,1,1,1,1,0,0,0,0,0
3888,29,0,1,0,0,0,0,1,0,0,0
3889,62,0,1,1,2,0,0,1,0,0,0
3890,56,0,1,0,1,1,0,0,0,0,0
3891,24,0,1,0,4,1,0,0,0,0,0
3892,44,1,1,0,0,0,0,1,0,0,0
3893,22,0,1,1,2,1,0,0,0,0,0
3894,28,0,1,0,4,1,0,0,0,0,0
3895,30,0,1,1,0,1,0,0,0,0,0
3896,32,1,1,1,1,0,0,1,0,0,0
3897,51,0,1,1,3,0,0,1,0,0,0
3898,21,0,1,1,0,1,0,0,0,0,0
3899,21,0,0,1,2,1,0,0,0,0,0
3900,27,0,0,1,3,1,0,0,0,0,0
3901,28,0,1,1,0,0,0,0,1,0,0
3902,31,0,1,0,0,1,0,0,0,0,0
3903,33,1,0,1,0,1,0,0,0,0,0
3904,49,0,1,0,2,0,0,1,0,0,0
3905,41,0,1,0,2,0,0,0,0,0,1
3906,20,1,1,1,0,0,0,1,0,0,0
3907,31,0,1,1,10,1,0,0,0,0,0
3908,25,0,1,1,5,1,0,0,0,0,0
3909,23,0,0,1,4,1,0,0,0,0,0
3910,26,1,1,1,0,0,0,1,0,0,0
3911,45,0,1,0,6,0,1,0,0,0,0
3912,28,1,1,1,1,0,0,1,0,0,0
3913,28,0,0,0,13,1,0,0,0,0,0
3914,39,0,1,1,0,0,0,1,0,0,0
3915,59,0,1,1,1,0,0,0,1,0,0
3916,52,1,1,1,4,1,0,0,0,0,0
3917,36,1,1,1,1,0,0,0,1,0,0
3918,30,0,1,1,2,1,0,0,0,0,0
3919,21,1,1,0,0,1,0,0,0,0,0
3920,25,1,1,1,2,1,0,0,0,0,0
3921,22,0,1,1,0,1,0,0,0,0,0
3922,61,1,1,1,20,1,0,0,0,0,0
3923,24,0,1,1,2,0,0,1,0,0,0
3924,26,0,0,0,2,0,0,1,0,0,0
3925,34,0,1,0,6,1,0,0,0,0,0
3926,45,1,0,1,12,1,0,0,0,0,0
3927,54,0,1,1,4,1,0,0,0,0,0
3928,51,1,1,1,8,1,0,0,0,0,0
3929,28,0,1,1,0,1,0,0,0,0,0
3930,23,0,1,1,0,0,0,1,0,0,0
3931,30,0,1,1,0,0,0,1,0,0,0
3932,25,1,1,1,0,1,0,0,0,0,0
3933,25,0,1,1,2,0,0,1,0,0,0
3934,28,0,1,1,2,0,0,1,0,0,0
3935,32,1,1,0,0,1,0,0,0,0,0
3936,35,0,1,1,7,1,0,0,0,0,0
3937,49,1,1,1,0,1,0,0,0,0,0
3938,36,0,1,1,5,0,0,1,0,0,0
3939,33,1,0,1,16,1,0,0,0,0,0
3940,30,0,1,1,1,0,0,0,0,0,1
3941,58,1,1,0,1,0,0,1,0,0,0
3942,22,0,1,1,2,1,0,0,0,0,0
